code,cname,pe,pb,mv
603367,辰欣药业,9.87,0.92,5338094976.0
002283,天润工业,12.02,0.75,4478066710.0
000060,中金岭南,13.55,1.12,14688731266.0
000089,深圳机场,34.65,1.09,12079032408.0
600780,通宝能源,11.16,0.76,5617862363.0
002237,恒邦股份,16.97,1.13,10125790495.0
002130,沃尔核材,16.16,2.66,13556508527.0
688429,时创能源,-24.9,3.07,6640013280.0
600678,四川金顶,-76.29,7.67,1703071200.0
688517,金冠电气,15.62,2.08,1597008121.0
603112,华翔股份,11.04,1.88,5099833459.0
300893,松原股份,24.08,5.15,5939715262.0
600908,无锡银行,4.0,0.51,10666153038.0
603899,晨光股份,18.42,2.84,23317429321.0
601002,晋亿实业,-51.28,0.69,2777422495.0
300182,捷成股份,20.62,1.26,10309005196.0
300112,万讯自控,129.88,1.81,1976455992.0
600794,保税科技,12.48,1.36,3515241255.0
600283,钱江水利,22.45,1.61,3820120092.0
601186,中国铁建,3.86,0.36,91797700540.0
603088,宁波精达,14.47,3.67,2535423862.0
300525,博思软件,-114.42,3.75,8632751283.0
002763,汇洁股份,8.85,1.19,2373459960.0
688269,凯立新材,29.59,2.86,2768310720.0
002077,大港股份,100.62,1.86,6145890753.0
601021,春秋航空,17.3,2.87,47068197521.0
835207,众诚科技,-15.5,2.03,632586350.0
001286,陕西能源,10.51,1.38,32400000000.0
000037,深南电A,-53.51,2.85,4050564645.0
600460,士兰微,-576.52,2.39,28738520763.0
831152,昆工科技,-48.65,1.93,831812422.0
600628,新世界,39.9,0.88,3713064704.0
001333,光华股份,15.23,1.22,1957120000.0
000534,万泽股份,22.39,3.82,4388786366.0
600933,爱柯迪,13.49,1.52,12138864022.0
836263,中航泰达,9.62,0.97,534647200.0
603619,中曼石油,9.29,2.09,7947598145.0
002164,宁波东力,47.75,1.51,2032903492.0
000828,东莞控股,10.09,0.94,8919055791.0
600648,外高桥,34.39,0.77,9729941993.0
688439,振华风光,18.08,1.74,8364000000.0
603986,兆易创新,41.61,2.75,43028661887.0
688581,安杰思,15.43,1.73,3840793000.0
000931,中关村,39.32,1.82,2861882532.0
601098,中南传媒,15.41,1.59,23850880000.0
603019,中科曙光,45.59,2.7,51345929690.0
871245,威博液压,16.91,1.39,462150000.0
300415,伊之密,14.1,3.17,8438803133.0
002394,联发股份,18.64,0.47,1835379000.0
603090,宏盛股份,21.5,2.36,1322000000.0
002073,软控股份,17.46,1.23,6704588267.0
002850,科达利,15.97,1.96,20701709495.0
002275,桂林三金,12.89,2.65,7761781206.0
600734,实达集团,60.05,13.9,6164597790.0
300411,金盾股份,148.95,4.05,3833483666.0
300083,创世纪,29.72,1.86,9406473628.0
001258,立新能源,28.96,1.78,5273333337.0
834021,流金科技,212.44,1.32,871379952.0
600252,中恒集团,148.09,1.03,6488800174.0
600239,云南城投,36.73,2.14,3018691389.0
300255,常山药业,-101.31,5.38,9503089479.0
002540,亚太科技,11.94,1.08,5875873782.0
601233,桐昆股份,11.67,0.68,24858641973.0
688334,西高院,22.37,1.47,4447941497.0
002434,万里扬,16.69,1.08,6142968000.0
603058,永吉股份,17.58,2.48,2750909053.0
301361,众智科技,41.43,2.26,2498897280.0
603456,九洲药业,11.48,1.3,10910149316.0
688500,慧辰股份,-31.71,3.01,2284683928.0
300856,科思股份,9.37,2.88,7898316650.0
301571,国科天成,50.93,3.39,5842107564.0
601566,九牧王,37.4,0.98,3740887847.0
300122,智飞生物,10.96,1.55,48976938224.0
603589,口子窖,10.87,2.1,20634000000.0
603010,万盛股份,32.75,1.25,4928877037.0
300012,华测检测,19.68,2.67,17181676065.0
000920,沃顿科技,18.01,1.91,3506848696.0
002252,上海莱士,17.36,1.4,43080521592.0
002116,中国海诚,13.86,1.67,3889480856.0
600731,湖南海利,12.79,0.86,2586977386.0
603233,大参林,10.42,1.98,13700337879.0
002469,三维化学,17.75,1.15,2997745351.0
002716,湖南白银,67.27,2.46,7819955549.0
002867,周大生,9.25,1.77,11123651590.0
300137,先河环保,53.02,1.1,1979988355.0
601083,锦江航运,16.91,1.33,10728254800.0
835179,凯德石英,26.25,1.45,1035000000.0
002518,科士达,20.77,2.17,9106000470.0
688131,皓元医药,37.12,1.99,5227764663.0
603583,捷昌驱动,14.9,1.33,5636811359.0
603815,交建股份,22.52,1.48,3410272535.0
601311,骆驼股份,13.72,0.9,8610892506.0
601200,上海环境,15.73,0.9,9881330042.0
600967,内蒙一机,20.73,0.92,10930927852.0
601882,海天精工,16.3,3.88,9568260000.0
300304,云意电气,11.43,1.7,4816341414.0
300003,乐普医疗,12.34,1.12,17207586953.0
002340,格林美,20.08,1.45,28170790648.0
000912,泸天化,21.44,0.88,5738880000.0
688232,新点软件,-133.73,1.18,6329400000.0
600966,博汇纸业,18.62,0.72,4879481651.0
600168,武汉控股,22.31,0.69,3625901127.0
003019,宸展光电,14.6,2.68,3808303971.0
600497,驰宏锌锗,12.83,1.46,23165376634.0
300700,岱勒新材,-25.35,1.8,2123830489.0
001228,永泰运,13.75,0.99,1700263649.0
300228,富瑞特装,18.98,1.57,3135964602.0
600801,华新水泥,14.21,0.72,20769166534.0
832145,恒合股份,-28.28,1.18,320297000.0
002267,陕天然气,6.8,1.04,7061679076.0
688623,双元科技,26.22,1.26,2679164310.0
603232,格尔软件,-23.04,1.75,2323814362.0
301398,星源卓镁,34.26,2.38,2532800000.0
301305,朗坤环境,14.67,1.02,3517160908.0
000725,京东方Ａ,29.75,1.06,135916432912.0
000567,海德股份,11.63,1.67,8795664698.0
836699,海达尔,12.88,3.18,820799147.0
002935,天奥电子,174.68,3.5,5400305524.0
002079,苏州固锝,295.77,2.25,6537416678.0
603816,顾家家居,9.89,1.9,17719981150.0
000100,TCL科技,33.87,1.29,67416899954.0
603855,华荣股份,12.84,2.82,5141023570.0
600169,太原重工,81.52,1.14,6016649744.0
000899,赣能股份,10.31,1.3,6985852762.0
300759,康龙化成,16.5,2.82,36748826746.0
600251,冠农股份,8.03,1.32,4856209894.0
002300,太阳电缆,25.69,1.64,3221608302.0
002916,深南电路,24.55,3.54,48482313384.0
838971,天马新材,27.95,1.99,849124096.0
002875,安奈儿,-40.97,3.12,2464466369.0
600887,伊利股份,9.01,2.56,135785975966.0
300960,通业科技,64.17,3.14,1824346299.0
603856,东宏股份,8.32,1.07,2505170642.0
600369,西南证券,34.66,0.92,23590137390.0
601619,嘉泽新能,7.86,0.98,6475374282.0
601616,广电电气,37.97,0.93,2270776349.0
002962,五方光电,44.29,2.0,3613733711.0
002506,协鑫集成,119.48,4.23,10355060076.0
603580,艾艾精工,329.04,4.96,2196616492.0
000421,南京公用,-72.09,0.96,2549014822.0
832149,利尔达,-18.12,1.98,1488353900.0
600208,衢州发展,4.88,0.35,14975735808.0
836208,青矩技术,12.93,1.91,1689901520.0
002896,中大力德,42.7,3.25,3718813611.0
600738,丽尚国潮,18.34,1.39,2672286678.0
002556,辉隆股份,11.8,1.14,4145749190.0
300450,先导智能,22.39,1.74,20563720636.0
600533,栖霞建设,-6.43,0.45,1837500000.0
002206,海利得,10.72,1.1,4067725270.0
605599,菜百股份,9.36,2.05,7482222436.0
600182,S佳通,23.15,3.42,4158200000.0
600173,卧龙地产,11.58,0.64,2444766792.0
600810,神马股份,58.58,0.85,6369500263.0
688475,萤石网络,34.07,3.64,19191375000.0
873152,天宏锂电,108.97,2.75,714448628.0
601016,节能风电,9.67,1.0,16897703061.0
600461,洪城环境,9.11,1.28,11014692594.0
300223,北京君正,53.04,1.77,20948291129.0
605198,安德利,26.06,2.73,6976510000.0
300316,晶盛机电,6.78,1.76,28443074071.0
002783,凯龙股份,26.68,1.43,3473579879.0
601669,中国电建,5.9,0.55,74761531510.0
002355,兴民智通,211.69,2.51,2693275536.0
002530,金财互联,1559.56,3.68,4729732922.0
002067,景兴纸业,32.54,0.57,3104336612.0
300581,晨曦航空,-75.09,3.81,3812259154.0
600884,杉杉股份,443.09,0.71,15574045926.0
688485,九州一轨,-37.74,0.91,1167769322.0
834261,一诺威,13.89,1.4,2008815961.0
601500,通用股份,11.95,1.22,6850705068.0
603168,莎普爱思,-46.25,1.35,2286344599.0
837748,路桥信息,-93.08,3.38,990713400.0
002178,延华智能,-98.72,5.6,2449806323.0
002155,湖南黄金,20.06,2.7,17573817110.0
603197,保隆科技,22.12,2.16,6561641341.0
688137,近岸蛋白,-115.08,0.95,2049824573.0
603703,盛洋科技,347.61,4.2,3564696411.0
301286,侨源股份,76.19,6.65,11338834000.0
000501,武商集团,17.19,0.47,5282980062.0
600335,国机汽车,15.51,0.69,7703311764.0
002182,宝武镁业,35.52,1.61,8509571525.0
001323,慕思股份,15.17,2.46,11324283100.0
605259,绿田机械,12.12,1.3,2071484800.0
300174,元力股份,14.86,1.35,4393892849.0
600602,云赛智联,57.0,2.76,12883483946.0
873132,泰鹏智能,13.5,2.24,567344400.0
603799,华友钴业,10.86,1.1,36303385279.0
835508,殷图网联,-84.46,3.28,641500000.0
688610,埃科光电,56.88,1.24,1802680000.0
600871,石化油服,35.93,3.72,32463221456.0
600757,长江传媒,9.75,1.14,10376709834.0
000726,鲁泰Ａ,12.36,0.45,4192779246.0
000716,黑芝麻,117.37,1.03,2576934261.0
300864,南大环境,14.85,2.28,2776766400.0
605028,世茂能源,14.11,1.5,1908800000.0
603809,豪能股份,12.22,1.76,3961211606.0
600054,黄山旅游,28.28,1.67,7446964082.0
605300,佳禾食品,29.38,1.9,4080102000.0
300721,怡达股份,66.64,1.38,1681436738.0
002807,江阴银行,5.77,0.49,8368735483.0
000030,富奥股份,11.68,0.98,7401983111.0
688091,上海谊众,78.47,3.71,5415598989.0
600004,白云机场,22.92,1.12,20069771040.0
002335,科华数据,19.08,1.97,8608266102.0
001298,好上好,123.65,3.15,4859459472.0
833914,远航精密,12.74,0.87,762000000.0
301186,超达装备,19.82,1.6,2013235177.0
601901,方正证券,20.62,1.19,55731326444.0
600787,中储股份,12.18,0.67,9200049413.0
605500,森林包装,15.37,0.99,2453248000.0
600557,康缘药业,12.98,1.34,6888481832.0
600392,盛和资源,-97.21,1.62,13321481932.0
605162,新中港,18.26,1.98,2366985720.0
000670,盈方微,-79.99,124.36,3583992659.0
002396,星网锐捷,31.7,1.24,7934454955.0
301366,一博科技,37.97,1.93,4165500028.0
839719,宁新新材,-14.94,0.59,548320126.0
600103,青山纸业,34.34,0.97,3785468479.0
301356,天振股份,-41.35,0.93,2719440000.0
300015,爱尔眼科,20.98,4.42,85995073644.0
834765,美之高,17.25,1.26,407932438.0
603906,龙蟠科技,-8.56,1.24,3780377861.0
002588,史丹利,7.55,1.19,7706157346.0
603305,旭升集团,14.72,1.24,7792344691.0
600255,鑫科材料,44.21,2.15,3016265415.0
600027,华电国际,7.95,1.25,51240081276.0
000712,锦龙股份,-80.5,3.38,8225280000.0
003041,真爱美家,21.4,1.1,1441440000.0
002701,奥瑞金,9.78,1.21,10730496018.0
603127,昭衍新药,-29.45,1.26,9998027636.0
833266,生物谷,96.84,0.93,930000053.0
002019,亿帆医药,24.02,1.45,12163900850.0
002192,融捷股份,22.15,2.22,7353435349.0
002393,力生制药,17.8,0.74,3644734420.0
001223,欧克科技,22.18,1.06,1995065600.0
603713,密尔克卫,10.82,1.61,6727275805.0
603677,奇精机械,23.01,1.77,1913789827.0
603458,勘设股份,-9.95,0.47,1550372838.0
002328,新朋股份,16.86,0.99,3202845500.0
300851,交大思诺,41.47,1.64,2089878936.0
600893,航发动力,76.15,2.28,90576892207.0
000881,中广核技,-31.56,0.99,5464561211.0
002426,胜利精密,170.09,1.69,5647733134.0
688050,爱博医疗,36.44,6.72,15163562240.0
300024,机器人,-114.9,3.27,14200172947.0
605555,德昌股份,14.08,2.08,5831170128.0
002255,海陆重工,13.6,0.88,3470156747.0
600821,金开新能,10.13,1.08,9866481458.0
002917,金奥博,17.96,1.65,2575821200.0
603888,新华网,41.49,2.86,9820035491.0
831641,格利尔,-63.23,1.44,508732700.0
301439,泓淋电力,20.55,1.5,4159498338.0
603213,镇洋发展,15.05,1.83,3217520000.0
688479,友车科技,20.3,1.07,2014670904.0
000738,航发控制,25.27,1.97,23739071218.0
600581,八一钢铁,-2.63,3.55,3785181016.0
301559,中集环科,36.31,1.85,8358000000.0
688105,诺唯赞,223.03,1.81,7208180200.0
300904,威力传动,72.95,3.27,2604348687.0
000751,锌业股份,62.88,1.1,3958294958.0
600177,雅戈尔,8.09,0.78,30191075620.0
601990,南京证券,24.77,1.55,27057889990.0
603585,苏利股份,150.01,0.82,1948834274.0
688657,浩辰软件,41.21,1.31,1815400920.0
603678,火炬电子,27.29,1.65,8965130048.0
688150,莱特光电,33.68,3.52,6229733816.0
688016,心脉医疗,12.18,2.44,9827688588.0
601003,柳钢股份,57.75,0.7,6253215408.0
000066,中国长城,-31.11,2.14,26225746585.0
603063,禾望电气,16.29,1.26,5043923260.0
002139,拓邦股份,14.33,1.74,11146704793.0
600955,维远股份,93.8,0.78,6704500000.0
000731,四川美丰,11.19,0.89,3723557543.0
603181,皇马科技,12.52,1.68,4774357000.0
600491,龙元建设,-9.15,0.35,3717311831.0
300014,亿纬锂能,15.51,1.86,66281376503.0
002061,浙江交科,8.22,0.59,8421206796.0
300751,迈为股份,22.57,2.86,20811900044.0
603281,江瀚新材,14.01,1.87,8747200016.0
002145,中核钛白,20.54,1.06,12503414997.0
601519,大智慧,-41.09,7.34,11321840640.0
002630,华西能源,23.0,4.66,2857536000.0
000035,中国天楹,14.12,0.94,10170822507.0
601949,中国出版,34.39,1.14,10738379825.0
873706,铁拓机械,10.33,1.39,743862222.0
002936,郑州银行,4.59,0.33,14638267086.0
002185,华天科技,52.08,1.44,23200468852.0
600271,航天信息,-105.85,1.07,14897192490.0
301011,华立科技,29.46,3.04,2121166320.0
600575,淮河能源,10.85,1.11,12474898019.0
600116,三峡水利,26.8,1.1,12275957444.0
301578,辰奕智能,50.9,2.63,2402400000.0
000048,京基智农,14.46,1.77,6807203478.0
688017,绿的谐波,138.28,5.06,10127519719.0
600973,宝胜股份,117.6,1.17,4388371994.0
002609,捷顺科技,121.69,1.73,4141748998.0
002573,清新环境,31.89,0.72,4558043453.0
000429,粤高速Ａ,13.66,2.42,23375212489.0
830809,安达科技,-2.68,0.92,1915436811.0
300374,中铁装配,-32.08,3.65,3135382297.0
002333,罗普斯金,50.92,1.74,3226140544.0
002993,奥海科技,13.67,1.31,6376524000.0
002926,华西证券,211.4,0.73,16721250000.0
600986,浙文互联,47.54,1.16,5919748767.0
603767,中马传动,37.48,2.05,2944344510.0
600790,轻纺城,13.06,0.76,4661215151.0
688101,三达膜,11.54,0.95,3712745600.0
000691,亚太实业,-45.21,48.82,1283381900.0
688066,航天宏图,-8.4,1.54,3103971271.0
002419,天虹股份,15.04,1.11,4628637090.0
301331,恩威医药,58.95,2.09,2114428278.0
603600,永艺股份,12.43,1.46,3139900852.0
601860,紫金银行,4.76,0.46,8676524430.0
600736,苏州高新,15.95,0.62,4547606983.0
301222,浙江恒威,16.18,1.48,2000321316.0
300413,芒果超媒,15.94,1.53,33953582792.0
871857,泓禧科技,25.82,1.67,642382079.0
301192,泰祥股份,32.53,2.48,1417581000.0
300018,中元股份,34.78,1.83,2274333165.0
831906,舜宇精工,41.07,1.22,665292800.0
601099,太平洋,157.1,2.25,21471396566.0
600643,爱建集团,14.89,0.5,6261161158.0
600572,康恩贝,13.21,1.51,10100246664.0
002254,泰和新材,28.9,0.96,6789428566.0
002440,闰土股份,29.56,0.66,6181999478.0
688539,高华科技,57.14,2.0,3499014400.0
605167,利柏特,13.53,2.05,3520708800.0
605338,巴比食品,14.03,1.41,3128778906.0
300049,福瑞股份,63.63,5.85,9590421155.0
600600,青岛啤酒,9.98,2.56,72684404865.0
603960,克来机电,86.93,3.98,4310955165.0
832023,田野股份,14.32,0.63,765891360.0
002958,青农商行,3.2,0.38,13000143244.0
001330,博纳影业,-19.35,0.89,5360624038.0
601698,中国卫通,72.85,3.79,59225883476.0
002420,毅昌科技,13.75,3.75,1935079880.0
000715,中兴商业,24.86,1.04,1941407450.0
000758,中色股份,12.32,1.38,7752152906.0
600094,大名城,26.46,0.61,7698260927.0
603757,大元泵业,10.64,1.91,2980656399.0
600918,中泰证券,47.24,1.02,37909324113.0
601718,际华集团,-271.73,0.6,10232496511.0
688003,天准科技,-105.75,3.14,5550837110.0
688385,复旦微电,28.32,3.52,19714783828.0
601163,三角轮胎,8.6,0.81,10528000000.0
301046,能辉科技,40.1,3.2,2549233592.0
830799,艾融软件,46.71,5.31,1946758864.0
600562,国睿科技,22.2,2.68,15349362902.0
000514,渝开发,-39.62,0.7,2607252282.0
000155,川能动力,13.51,1.63,17113980530.0
002101,广东鸿图,19.28,0.88,6673078360.0
001322,箭牌家居,88.58,1.37,6731750888.0
002481,双塔食品,44.19,1.83,4762068490.0
600848,上海临港,34.62,1.17,21415914664.0
688480,赛恩斯,9.25,2.01,2133399886.0
601702,华峰铝业,12.42,2.84,13869590034.0
002379,宏创控股,-142.57,2.62,5261410476.0
688793,倍轻松,52.01,6.92,2718453603.0
600113,浙江东日,26.46,1.4,3248736949.0
600588,用友网络,-18.26,3.11,28989061124.0
301339,通行宝,33.08,2.64,7030323648.0
300114,中航电测,140.87,9.57,23671773195.0
688111,金山办公,57.3,7.94,82681083943.0
002546,新联电子,-31.01,0.85,2560530725.0
600498,烽火通信,37.71,1.31,16371641924.0
603800,道森股份,27.91,4.22,3350880000.0
603155,新亚强,20.76,1.46,3391550232.0
300231,银信科技,39.72,2.14,3213845472.0
601609,金田股份,27.68,0.88,6802906816.0
600191,华资实业,154.21,1.38,2230687200.0
000410,沈阳机床,-78.31,13.11,12656896676.0
600211,西藏药业,8.12,2.67,10124045946.0
835579,机科股份,107.55,2.88,1486430400.0
600765,中航重机,16.47,1.99,23808441199.0
603881,数据港,55.09,2.45,7776431012.0
603215,比依股份,17.99,2.25,2447384179.0
601778,晶科科技,46.57,0.54,8177490442.0
688788,科思科技,-8.08,0.98,2259833157.0
300475,香农芯创,34.61,3.92,10821430390.0
002060,广东建工,12.51,0.89,11450899388.0
300952,恒辉安防,23.67,2.06,2327541069.0
833943,优机股份,15.39,1.38,773592900.0
601518,吉林高速,8.83,0.85,4310461225.0
601208,东材科技,19.19,1.42,6133996842.0
600396,华电辽能,13.95,6.76,3357771543.0
688057,金达莱,18.69,0.78,2514360000.0
603018,华设集团,13.48,0.85,4150609227.0
002400,省广集团,67.18,1.62,7932183932.0
601028,玉龙股份,19.92,2.78,9498102469.0
000661,长春高新,9.27,1.45,31868539492.0
000652,泰达股份,22.58,0.78,4470988772.0
000547,航天发展,-13.32,1.49,9686717710.0
600300,维维股份,12.18,1.14,3670912749.0
000927,中国铁物,24.86,1.5,13734302765.0
600196,复星医药,23.92,1.25,58605703732.0
601068,中铝国际,36.18,4.62,11286461089.0
300375,鹏翎股份,22.27,1.26,2855331932.0
301155,海力风电,37.41,1.47,8052180345.0
835438,戈碧迦,15.6,1.63,1494425000.0
601555,东吴证券,12.88,0.74,30010965135.0
600865,百大集团,21.73,1.01,2272491509.0
600596,新安股份,34.92,0.72,9163763963.0
002040,南京港,15.79,0.81,2590867963.0
603307,扬州金泉,9.58,1.31,1766790000.0
600355,精伦电子,-36.83,9.59,1481188492.0
002730,电光科技,22.55,1.4,2179720878.0
600825,新华传媒,66.37,1.58,3928778316.0
300095,华伍股份,46.9,1.08,2209674263.0
000925,众合科技,-20.37,1.09,3611187555.0
603052,可川科技,47.88,3.17,3441320960.0
002970,锐明技术,22.57,3.81,5582064600.0
600820,隧道股份,10.5,0.57,16506504494.0
000558,莱茵体育,191.8,2.66,2900753885.0
603416,信捷电气,15.38,1.77,3894917600.0
300345,华民股份,-12.67,4.63,3461111221.0
002339,积成电子,-16.07,1.56,2641443516.0
301030,仕净科技,16.9,2.24,4360654711.0
688151,华强科技,82.23,1.04,4382040000.0
688660,电气风电,-5.15,0.73,3986666866.0
600746,江苏索普,29.82,1.32,6983700446.0
600155,华创云信,142.27,0.68,13523313379.0
601339,百隆东方,14.43,0.72,6720000000.0
601106,中国一重,-44.37,1.77,15361433756.0
300545,联得装备,17.83,2.31,3996263925.0
002198,嘉应制药,267.29,4.08,3029833793.0
688030,山石网科,-10.93,1.82,1748233474.0
002557,洽洽食品,18.53,2.44,12482397783.0
002559,亚威股份,27.9,2.1,3688923311.0
300783,三只松鼠,10.83,2.29,6275650000.0
300320,海达股份,28.97,1.99,4479194723.0
300643,万通智控,18.45,2.06,2233556046.0
836419,万德股份,14.85,1.19,598029297.0
837046,亿能电力,35.9,2.81,676693500.0
688321,微芯生物,-77.62,4.16,6365693140.0
000629,钒钛股份,75.48,1.68,20727783200.0
301586,佳力奇,24.54,2.45,3021138064.0
600308,华泰股份,12.28,0.48,4505104423.0
000572,海马汽车,-16.11,2.8,4884570185.0
603861,白云电器,22.37,1.15,3235541879.0
600333,长春燃气,-21.41,1.18,2259503838.0
001360,南矿集团,23.44,1.76,2421480000.0
301309,万得凯,13.8,1.35,2003000000.0
603598,引力传媒,83.42,13.86,2978635448.0
002409,雅克科技,22.37,3.28,23249067070.0
600853,龙建股份,21.72,1.05,3003741536.0
